type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
CASH_IN,434889.88,C1814234021,3401372.12,3836262.0,C2110496596,2875785.92,2827381.33,0
PAYMENT,4404.58,C1902963975,52746.0,48341.42,M1445347545,0.0,0.0,0
PAYMENT,26577.06,C488938317,55651.87,29074.81,M1367091786,0.0,0.0,0
CASH_OUT,103799.0,C342851959,0.0,0.0,C127673626,161159.46,264958.47,0
CASH_OUT,220691.3,C1397256885,0.0,0.0,C452872772,752156.99,972848.29,0
CASH_IN,672236.83,C455194950,1061.0,673297.83,C1162306464,531093.67,0.0,0
CASH_OUT,40543.26,C490455519,0.0,0.0,C1313534832,3230978.27,4605990.97,0
CASH_OUT,72843.44,C1019396649,17067.0,0.0,C1011464874,42727.03,345126.06,0
CASH_IN,214051.52,C1619393399,3441839.61,3655891.13,C128222315,1077669.22,1329148.94,0
CASH_IN,124676.46,C2007512604,475911.74,600588.2,C391667874,2516862.74,2314050.43,0
CASH_IN,158242.08,C1088246877,443345.96,601588.04,C1086549246,192895.04,34652.96,0
PAYMENT,28891.41,C1732467482,101040.0,72148.59,M2025208022,0.0,0.0,0
PAYMENT,948.47,C1024335330,0.0,0.0,M536021800,0.0,0.0,0
PAYMENT,11497.27,C878544276,0.0,0.0,M1144688706,0.0,0.0,0
CASH_IN,8346.82,C1528062258,2794231.05,2802577.87,C1767766822,77085.31,68738.49,0
CASH_OUT,372260.49,C605414553,0.0,0.0,C483404633,461643.43,833903.91,0
CASH_IN,60453.9,C571980757,1374642.32,1435096.22,C2029518292,386707.57,326253.67,0
CASH_OUT,362027.92,C93410093,3184.0,0.0,C753282599,4245560.72,4234902.73,0
DEBIT,7717.01,C1472864574,0.0,0.0,C356793986,19353.41,27070.43,0
PAYMENT,6204.43,C498694382,0.0,0.0,M1281955924,0.0,0.0,0
PAYMENT,233.3,C1703790913,259.0,25.7,M23679419,0.0,0.0,0
CASH_IN,569464.45,C501512525,470916.0,1040380.45,C1564058187,100674.74,0.0,0
CASH_OUT,192532.67,C1749997145,0.0,0.0,C593893767,5969858.81,6162391.48,0
CASH_IN,49325.93,C547676739,3172516.43,3221842.36,C746068343,1466157.47,1416831.54,0
CASH_OUT,248570.73,C57953182,0.0,0.0,C952219856,3647355.22,3895925.95,0
CASH_OUT,163860.02,C725881534,0.0,0.0,C645615537,2112170.79,2276030.81,0
CASH_OUT,5240.94,C200440897,12684.0,7443.06,C122841130,0.0,5240.94,0
CASH_OUT,80374.1,C2064562106,24943.0,0.0,C1441262430,342507.15,422881.25,0
CASH_OUT,270321.5,C1264528421,0.0,0.0,C1546969044,620808.82,891130.33,0
TRANSFER,272153.07,C1648577409,29627.48,0.0,C1210315704,730143.13,1002296.19,0
PAYMENT,17481.82,C101714965,10035.98,0.0,M190572212,0.0,0.0,0
TRANSFER,1147359.2,C1187015324,168.0,0.0,C554846190,184246.59,1417317.89,0
CASH_OUT,31318.41,C1200314306,0.0,0.0,C119213764,376115.0,0.0,0
PAYMENT,7285.26,C389067297,45970.0,38684.74,M37581044,0.0,0.0,0
CASH_IN,113366.24,C1208343289,17800000.0,17900000.0,C1419771524,2468071.9,2354705.67,0
PAYMENT,14211.11,C1091659383,0.0,0.0,M722712042,0.0,0.0,0
TRANSFER,90749.82,C2141732603,48507.0,0.0,C394180280,8402059.13,10100000.0,0
TRANSFER,350127.97,C128855442,31737.82,0.0,C726762476,70682.37,255127.82,0
CASH_OUT,104624.53,C190574746,31916.0,0.0,C54274682,175719.11,280343.64,0
PAYMENT,5947.91,C1596023029,0.0,0.0,M1775295353,0.0,0.0,0
PAYMENT,11814.15,C1044319444,20138.0,8323.85,M339404476,0.0,0.0,0
CASH_OUT,10191.31,C654761526,0.0,0.0,C447934822,1675613.65,1601149.01,0
CASH_IN,237573.17,C979190524,8824439.8,9062012.98,C510750886,296569.2,58996.03,0
CASH_OUT,184302.7,C144458284,8647.0,0.0,C2051395946,1190353.73,1374656.43,0
TRANSFER,143708.86,C2131251249,0.0,0.0,C729866516,12200000.0,12300000.0,0
PAYMENT,5198.5,C270044325,951950.48,946751.98,M1767874567,0.0,0.0,0
PAYMENT,3815.79,C1042961191,28491.0,24675.21,M1747951071,0.0,0.0,0
TRANSFER,769498.49,C1242455720,0.0,0.0,C334002770,2061463.43,5055807.05,0
CASH_OUT,116204.22,C1214055295,0.0,0.0,C1874855884,1715798.16,1832002.38,0
CASH_OUT,21154.7,C1237429261,9558.0,0.0,C2110300870,0.0,21154.7,0
PAYMENT,4448.15,C389398681,7449.08,3000.93,M1856903154,0.0,0.0,0
CASH_IN,295142.75,C79293021,726482.4,1021625.15,C1910162792,823151.33,528008.58,0
CASH_OUT,119939.29,C396778250,0.0,0.0,C1475775367,1005490.22,1125429.52,0
CASH_OUT,4801.2,C224469780,0.0,0.0,C720759478,11300000.0,11000000.0,0
CASH_IN,83561.86,C1203034069,897159.94,980721.79,C204770061,7128418.66,7044856.8,0
PAYMENT,2350.74,C1987540050,126643.07,124292.33,M1568751910,0.0,0.0,0
CASH_OUT,335570.87,C1078030576,50124.0,0.0,C430284471,0.0,335570.87,0
TRANSFER,777784.12,C515677551,0.0,0.0,C1497047877,868858.81,1865809.49,0
CASH_IN,319247.04,C1151162004,385521.19,704768.22,C1859482835,593082.94,273835.9,0
PAYMENT,12181.0,C2034429737,0.0,0.0,M797949225,0.0,0.0,0
CASH_OUT,318776.83,C952502194,50913.0,0.0,C1672788422,0.0,114194.51,0
CASH_IN,249638.54,C123031986,40088.0,289726.54,C2080216652,0.0,0.0,0
CASH_OUT,110567.08,C167270181,0.0,0.0,C401778454,423867.87,534434.95,0
CASH_OUT,14583.54,C1286692284,0.0,0.0,C1428228119,29257.94,43841.48,0
CASH_OUT,163818.63,C661631752,23776.0,0.0,C1708409552,422946.37,586765.0,0
CASH_IN,70866.45,C108117300,1222426.95,1293293.4,C2068670411,127912.24,57045.79,0
CASH_OUT,366530.54,C973871266,19954.0,0.0,C1228292230,458331.46,309493.97,0
PAYMENT,2569.25,C1151438573,0.0,0.0,M2075713637,0.0,0.0,0
CASH_IN,123114.62,C376952890,4816896.63,4940011.25,C105087511,183500.27,60385.65,0
CASH_IN,316651.2,C1054125115,15724.0,332375.2,C1753885705,3918245.1,3743162.21,0
CASH_IN,160648.96,C1471039949,7667885.13,7828534.09,C567577717,606233.54,30865.21,0
CASH_OUT,103024.85,C891648862,0.0,0.0,C1052801037,423147.35,1190269.19,0
PAYMENT,19996.66,C169304791,318081.89,298085.23,M1397021352,0.0,0.0,0
CASH_IN,87329.1,C1509805601,6245469.26,6332798.35,C2099151246,1782016.34,1694687.25,0
CASH_OUT,413838.5,C1634150933,0.0,0.0,C1680365536,587634.29,967226.24,0
PAYMENT,19903.44,C609089477,11375.0,0.0,M144990830,0.0,0.0,0
CASH_OUT,52900.09,C1907713257,0.0,0.0,C1353625561,367782.32,0.0,0
CASH_IN,15297.99,C497051959,47703.0,63000.99,C1655192155,1379287.35,1533834.3,0
TRANSFER,344760.01,C893372469,7044.0,0.0,C1998150950,426740.21,771500.22,0
CASH_OUT,189210.86,C647358051,119023.0,0.0,C1739974332,0.0,191778.0,0
TRANSFER,547312.45,C1085135831,50834.0,0.0,C1558869420,357279.93,904592.39,0
CASH_OUT,24343.38,C967581364,0.0,0.0,C81825338,681071.33,705414.71,0
PAYMENT,5230.98,C1264218164,12031.0,6800.02,M121925821,0.0,0.0,0
CASH_OUT,29984.85,C918294615,0.0,0.0,C1425960721,1130921.31,1160906.15,0
CASH_IN,32653.37,C1102433886,154434.74,187088.1,C1846595642,169445.43,136792.07,0
CASH_IN,51490.87,C420579940,7959328.44,8010819.32,C70087683,399039.42,444734.53,0
CASH_OUT,54691.5,C556067216,0.0,0.0,C762570948,3542971.13,3597662.63,0
CASH_OUT,264855.5,C375526778,3231.22,0.0,C8464164,603216.23,868071.73,0
CASH_OUT,240883.19,C431622195,126296.0,0.0,C1705800632,1798912.47,2039795.66,0
CASH_OUT,418673.61,C1618318842,631139.71,212466.1,C718497060,785227.84,1081208.14,0
CASH_IN,156956.31,C81979958,4589639.69,4746595.99,C1768910179,250403.05,93446.75,0
PAYMENT,5737.15,C1063157621,22070.74,16333.59,M1462041658,0.0,0.0,0
CASH_OUT,275346.64,C655347795,173435.58,0.0,C51754444,4418956.51,4694303.16,0
CASH_OUT,2090.72,C385234777,917149.13,915058.41,C1789865142,141901.93,143992.65,0
PAYMENT,4988.53,C721215371,277582.18,272593.66,M1555703956,0.0,0.0,0
CASH_OUT,91367.37,C1270375150,0.0,0.0,C123825093,386097.6,477464.97,0
CASH_OUT,126438.97,C820417361,9612.0,0.0,C50041073,901028.41,1194647.88,0
PAYMENT,1732.51,C398559762,7006.0,5273.49,M987903965,0.0,0.0,0
CASH_IN,241720.51,C1035170646,9628852.19,9870572.7,C2115044551,257561.01,111787.82,0
CASH_IN,67785.39,C447708157,2202045.77,2269831.17,C1711373830,121586.75,53801.36,0
PAYMENT,9936.3,C1927106887,0.0,0.0,M111222573,0.0,0.0,0
CASH_OUT,104750.31,C1265348140,20583.0,0.0,C1862896995,0.0,0.0,0
PAYMENT,2550.7,C1186186029,8951.47,6400.77,M872740054,0.0,0.0,0
TRANSFER,627374.81,C1838318075,0.0,0.0,C1284127845,2868762.74,3607934.8,0
CASH_OUT,71693.42,C1845753498,71693.42,0.0,C967051629,0.0,71693.42,1
CASH_OUT,213988.18,C336153796,1137.0,0.0,C892180455,1821674.2,1913407.6,0
CASH_OUT,260183.02,C192168975,10591.0,0.0,C235681578,0.0,260183.02,0
PAYMENT,24222.15,C626971884,509124.67,484902.52,M828132014,0.0,0.0,0
CASH_OUT,109978.65,C636045462,15667.0,0.0,C231995549,0.0,109978.65,0
TRANSFER,1066457.09,C1543244353,91526.0,0.0,C1479450980,0.0,1708305.51,0
TRANSFER,128275.33,C22950904,429424.15,301148.82,C473853547,221002.32,349277.65,0
TRANSFER,203599.64,C1359450929,209874.0,6274.36,C873692561,0.0,254107.91,0
CASH_OUT,28279.53,C505107078,0.0,0.0,C1990366985,146786.85,175066.38,0
PAYMENT,10007.03,C1544862906,15021.0,5013.97,M1229249001,0.0,0.0,0
CASH_OUT,29682.41,C759610662,1100.0,0.0,C612900238,250547.66,280230.07,0
CASH_IN,150077.85,C637177713,10900000.0,11000000.0,C1419339873,839463.81,689385.97,0
PAYMENT,16232.26,C160244054,52360.0,36127.74,M203613823,0.0,0.0,0
CASH_OUT,196442.65,C1524104010,51870.0,0.0,C959107111,615908.85,501376.03,0
CASH_OUT,26421.2,C1036028869,242451.0,216029.8,C1331498831,0.0,28269.24,0
CASH_IN,277303.71,C200378494,3061187.23,3338490.95,C1889012420,2546592.51,2269288.8,0
CASH_OUT,208568.78,C1640769108,240.0,0.0,C545510132,1274.0,0.0,0
TRANSFER,1523071.56,C1403641348,0.0,0.0,C1180014238,2072607.44,3595679.0,0
PAYMENT,3708.62,C1570727830,0.0,0.0,M912540726,0.0,0.0,0
CASH_IN,441993.5,C2018101788,5409.0,447402.5,C2123466960,88589.65,0.0,0
CASH_OUT,237695.82,C674805182,0.0,0.0,C734874510,492755.09,730450.91,0
PAYMENT,7446.01,C1311275432,0.0,0.0,M573691635,0.0,0.0,0
CASH_OUT,98875.01,C1351323307,20184.0,0.0,C1578398710,217970.16,316845.18,0
PAYMENT,4244.48,C424593153,22157.0,17912.52,M1645206206,0.0,0.0,0
TRANSFER,297561.47,C599252656,96402.0,0.0,C603160330,0.0,297561.47,0
CASH_OUT,610906.43,C2057505885,11418.0,0.0,C953181113,1966300.57,2577207.0,0
PAYMENT,15273.73,C2069276773,153073.64,137799.91,M47086169,0.0,0.0,0
CASH_OUT,43693.9,C942353836,11231.0,0.0,C824985636,0.0,43693.9,0
CASH_OUT,179152.73,C1125163434,0.0,0.0,C678845463,344181.81,523334.54,0
CASH_IN,177028.3,C1653040574,919790.13,1096818.43,C589229869,454820.48,277792.18,0
CASH_IN,180614.36,C558903611,4870517.91,5051132.27,C1347751105,289270.46,108656.1,0
CASH_IN,133435.89,C606378766,151.0,133586.89,C33603018,1077616.34,240546.51,0
CASH_OUT,383757.99,C1464642209,5632.0,0.0,C413400814,1703768.27,3220684.4,0
TRANSFER,447623.35,C1645423131,0.0,0.0,C1665080854,483615.02,931238.37,0
CASH_OUT,101756.28,C1563408440,10085.0,0.0,C995361110,2385384.49,2872865.83,0
CASH_IN,76783.09,C290820239,12300000.0,12300000.0,C1012340691,1655101.56,1397276.6,0
PAYMENT,8149.13,C1922498421,0.0,0.0,M1049804012,0.0,0.0,0
TRANSFER,21319.96,C309681775,0.0,0.0,C1146698143,2743497.31,2764817.27,0
PAYMENT,6841.66,C2106443168,101039.36,94197.7,M1850366163,0.0,0.0,0
PAYMENT,4176.09,C1550251553,131.0,0.0,M1086567336,0.0,0.0,0
PAYMENT,1391.68,C1898135425,75592.0,74200.32,M2053530167,0.0,0.0,0
CASH_IN,578.75,C1551741960,23600000.0,23600000.0,C1101639196,32096.0,31517.25,0
CASH_OUT,492963.43,C1884534497,0.0,0.0,C331269897,12100000.0,13400000.0,0
CASH_OUT,176930.08,C217172237,0.0,0.0,C586176303,10700000.0,10900000.0,0
CASH_IN,205536.19,C1952567861,12500000.0,12700000.0,C365212068,4706920.42,4355358.55,0
CASH_IN,120757.03,C954774695,48485.8,169242.83,C1377731391,1196662.54,1075905.51,0
CASH_IN,264692.78,C937985287,2209090.21,2473782.99,C1825059006,12000000.0,11700000.0,0
TRANSFER,182287.47,C1343571975,0.0,0.0,C1101481055,2694761.42,2877048.89,0
CASH_OUT,120517.1,C1893552781,0.0,0.0,C171294561,3173569.62,3294086.72,0
CASH_IN,26804.13,C431401668,8368820.59,8395624.72,C1015214057,2213318.51,2539211.78,0
PAYMENT,12839.35,C44933093,0.0,0.0,M1895856783,0.0,0.0,0
PAYMENT,2704.3,C564558237,20833.0,18128.7,M742853588,0.0,0.0,0
PAYMENT,13516.3,C897870545,143564.03,130047.73,M1965771361,0.0,0.0,0
PAYMENT,14103.59,C1017765247,0.0,0.0,M2140569151,0.0,0.0,0
CASH_IN,250880.4,C399306587,11400000.0,11700000.0,C884166426,8499177.49,7932899.38,0
CASH_IN,88310.73,C1128116570,11600000.0,11700000.0,C907495738,1267768.09,1179457.36,0
CASH_IN,79748.92,C1969421255,3745160.63,3824909.55,C207102554,155220.0,0.0,0
CASH_OUT,186050.26,C1618810015,0.0,0.0,C825725191,511102.74,697153.0,0
CASH_OUT,190008.81,C948671909,0.0,0.0,C744503031,1986266.11,2176274.92,0
CASH_OUT,137788.34,C1135973778,0.0,0.0,C398311604,233730.96,423113.93,0
CASH_OUT,209768.93,C61291897,0.0,0.0,C32794667,394406.39,848150.16,0
PAYMENT,4666.43,C664998948,90489.0,85822.57,M746428391,0.0,0.0,0
PAYMENT,13802.34,C1205157495,0.0,0.0,M102323282,0.0,0.0,0
CASH_IN,169559.11,C470989036,5441780.51,5611339.62,C840027268,220118.12,852274.79,0
PAYMENT,10963.65,C1860713958,37031.0,26067.35,M1564226341,0.0,0.0,0
CASH_IN,17982.58,C1841610019,12000000.0,12100000.0,C581968038,97683.28,79700.71,0
CASH_IN,187721.16,C187981197,41185.0,228906.16,C1140283991,211701.44,24347.01,0
PAYMENT,10752.24,C2129416945,0.0,0.0,M1357134414,0.0,0.0,0
CASH_OUT,26110.18,C496990764,0.0,0.0,C1210434315,999856.03,1322779.07,0
CASH_OUT,224506.77,C1296866005,467292.53,242785.76,C523970013,539646.38,342864.71,0
TRANSFER,1986812.36,C947430556,21614.0,0.0,C111975277,1905741.16,3892553.52,0
CASH_IN,228014.17,C1525990530,171485.0,399499.17,C1618056153,11409.0,0.0,0
CASH_OUT,562557.63,C540315428,0.0,0.0,C70308191,917655.11,1480212.75,0
CASH_IN,546644.94,C1244898242,23238.0,569882.94,C743783626,0.0,0.0,0
PAYMENT,21464.0,C226345847,0.0,0.0,M1040093824,0.0,0.0,0
CASH_IN,125410.29,C2006856845,15100000.0,15300000.0,C1045101840,2063359.71,1937949.42,0
CASH_IN,175582.43,C1042613463,313564.05,489146.49,C1877395866,188034.55,12452.12,0
PAYMENT,7224.67,C383614298,30617.0,23392.33,M1095655749,0.0,0.0,0
CASH_OUT,271337.2,C1202087836,0.0,0.0,C685921020,646852.22,918189.42,0
CASH_OUT,37512.16,C11135113,0.0,0.0,C710051553,1792524.87,2191526.17,0
PAYMENT,14438.25,C1548653731,0.0,0.0,M744604271,0.0,0.0,0
CASH_OUT,292912.28,C2113597755,0.0,0.0,C1270516,1806529.0,2099441.29,0
PAYMENT,40536.93,C1450533382,5658.0,0.0,M1527437553,0.0,0.0,0
CASH_OUT,387402.76,C1876048335,14328.0,0.0,C2018759638,0.0,387402.76,0
CASH_IN,30549.51,C1043227196,237072.53,267622.04,C425902101,639002.37,608452.86,0
CASH_OUT,74847.75,C179222579,777078.9,702231.15,C1348281500,75477.92,150325.67,0
CASH_IN,110513.44,C1925046735,2374.0,112887.44,C287214204,429295.65,448826.27,0
CASH_IN,202927.1,C1483730447,6569209.95,6772137.04,C1453000981,3890122.24,4279690.51,0
PAYMENT,2953.73,C1524851681,152870.0,149916.27,M224690507,0.0,0.0,0
CASH_IN,302811.18,C895481030,376992.57,679803.75,C444873451,0.0,0.0,0
CASH_OUT,250471.26,C145838518,0.0,0.0,C3591085,478264.82,728736.08,0
PAYMENT,6570.5,C46297029,114.0,0.0,M966618995,0.0,0.0,0
CASH_IN,97933.8,C1450998483,3128940.6,3226874.4,C2109293916,4671449.12,4824124.71,0
CASH_OUT,124107.73,C2122697955,20576.0,0.0,C1071357524,0.0,124107.73,0
PAYMENT,5282.16,C164338749,267122.91,261840.75,M1598797727,0.0,0.0,0
PAYMENT,19325.23,C1190180572,81716.58,62391.35,M1212982658,0.0,0.0,0
PAYMENT,3578.03,C2072283864,0.0,0.0,M1988771183,0.0,0.0,0
PAYMENT,4820.58,C437966883,466.0,0.0,M421073135,0.0,0.0,0
CASH_OUT,171066.19,C533744234,97.0,0.0,C1948285049,3760778.82,3838472.78,0
PAYMENT,12986.43,C328980897,0.0,0.0,M95783824,0.0,0.0,0
CASH_OUT,90520.72,C646854460,0.0,0.0,C840226669,717575.25,808095.97,0
PAYMENT,25346.53,C957933924,185444.0,160097.47,M776081335,0.0,0.0,0
CASH_OUT,129657.82,C606493026,11683.0,0.0,C801406078,98170.57,281322.88,0
TRANSFER,143552.45,C761844968,2070.0,0.0,C262134935,19390.0,303567.34,0
PAYMENT,10677.56,C410726333,0.0,0.0,M1390207391,0.0,0.0,0
TRANSFER,1516611.28,C233278374,148.0,0.0,C193896440,507536.55,2024147.83,0
PAYMENT,6434.8,C2076687720,55793.0,49358.2,M512678646,0.0,0.0,0
CASH_OUT,279424.08,C2114216451,401195.33,121771.25,C2099963719,358876.74,46734.78,0
CASH_IN,407898.53,C1752637681,3605266.68,4013165.21,C145164676,524067.4,116168.87,0
CASH_IN,44624.99,C1385372838,1493053.38,1537678.37,C47110490,788559.98,743935.0,0
TRANSFER,169875.14,C1034166686,0.0,0.0,C161593456,1545945.3,1715820.43,0
CASH_IN,545587.97,C421120788,450977.0,996564.97,C503258654,21077.0,0.0,0
CASH_OUT,356285.83,C1590223791,163690.0,0.0,C1719285732,3568583.95,4041293.36,0
PAYMENT,7761.05,C895998141,49694.0,41932.95,M1872433557,0.0,0.0,0
CASH_OUT,6293.83,C1810927384,48679.0,42385.17,C1980189656,771973.54,1619324.62,0
PAYMENT,11872.25,C1473950880,111174.69,99302.44,M727660594,0.0,0.0,0
CASH_OUT,260848.29,C866982571,31359.0,0.0,C1952705303,0.0,260848.29,0
TRANSFER,41627.19,C2044171320,170412.75,128785.56,C2142513521,1252143.11,1293770.3,0
CASH_OUT,28775.32,C839350033,55113.0,26337.68,C109145348,0.0,515720.17,0
CASH_OUT,88648.78,C1878238939,333885.53,245236.75,C1953886321,4740754.87,4829403.65,0
CASH_OUT,24213.02,C765015681,0.0,0.0,C1176045015,1936546.18,1855582.87,0
CASH_IN,50378.04,C2147422629,74637.55,125015.59,C502708869,1452160.04,2015612.33,0
CASH_IN,211464.86,C280821891,7087280.04,7298744.9,C1405161700,536649.83,505360.52,0
CASH_OUT,2399.72,C927284786,0.0,0.0,C1240525409,1039011.8,1217534.46,0
CASH_OUT,35781.8,C1490886692,0.0,0.0,C1568534280,253737.75,97722.95,0
CASH_IN,133993.35,C22353562,6509431.42,6643424.77,C603655072,360834.02,226840.67,0
CASH_OUT,177952.79,C543327497,0.0,0.0,C617963620,4504446.9,4873691.96,0
CASH_OUT,152636.43,C1075892589,0.0,0.0,C1250079086,200720.4,353356.84,0
PAYMENT,1635.97,C44917707,349160.35,347524.37,M35182738,0.0,0.0,0
CASH_IN,209525.02,C546723107,71996.0,281521.02,C1274772702,581243.51,234789.47,0
CASH_OUT,196142.41,C846105004,0.0,0.0,C1517428382,653395.7,849538.11,0
PAYMENT,10177.35,C1436646331,0.0,0.0,M456831033,0.0,0.0,0
CASH_OUT,461.7,C1546710956,183652.49,183190.79,C845818574,160.0,621.7,0
CASH_IN,705335.44,C741460380,10200000.0,10900000.0,C253426832,1401211.38,695875.94,0
PAYMENT,2335.53,C199869825,3444.0,1108.47,M1343633261,0.0,0.0,0
CASH_IN,252975.04,C1011190045,829766.36,1082741.4,C114891172,1424546.78,1171571.74,0
CASH_OUT,489785.81,C969121676,0.0,0.0,C1839042345,11400000.0,11900000.0,0
CASH_OUT,125047.63,C1832232847,59556.0,0.0,C1811111053,190369.84,510714.36,0
PAYMENT,15587.07,C742388733,35649.0,20061.93,M901921291,0.0,0.0,0
CASH_IN,130292.47,C1817677748,21600000.0,21800000.0,C969738127,5553923.83,5898335.7,0
PAYMENT,8261.9,C1413102577,0.0,0.0,M1988490586,0.0,0.0,0
PAYMENT,21268.07,C264857516,1226.0,0.0,M580034377,0.0,0.0,0
PAYMENT,4145.25,C1816453570,0.0,0.0,M288661850,0.0,0.0,0
PAYMENT,7608.79,C1804273364,0.0,0.0,M1215052325,0.0,0.0,0
CASH_IN,102500.03,C1284977888,3346436.48,3448936.51,C1210180003,3540009.69,3437509.65,0
CASH_IN,72590.57,C688516089,20100000.0,20200000.0,C1135202251,831359.16,758768.58,0
CASH_OUT,217205.32,C1151105820,0.0,0.0,C1165147476,228789.18,445994.5,0
PAYMENT,20960.89,C1531152488,0.0,0.0,M1433439045,0.0,0.0,0
CASH_OUT,313348.4,C720727905,10974.0,0.0,C1531344530,0.0,313348.4,0
CASH_OUT,205833.53,C381488389,434504.39,228670.86,C1055337060,440104.56,914546.33,0
CASH_IN,92576.44,C560414419,188481.0,281057.44,C2064186238,112600.99,932240.28,0
PAYMENT,3201.69,C892612832,11223.0,8021.31,M1777872287,0.0,0.0,0
CASH_OUT,161851.01,C2075916182,0.0,0.0,C1239804012,168416.25,330267.26,0
PAYMENT,9282.12,C1622630074,0.0,0.0,M314592710,0.0,0.0,0
DEBIT,2189.5,C300110833,0.0,0.0,C515576271,801733.96,803923.47,0
CASH_OUT,429861.94,C889687033,29716.0,0.0,C2136755263,365417.88,795279.83,0
CASH_OUT,321393.35,C1641404019,1097.0,0.0,C947618321,7372617.14,7694010.49,0
CASH_OUT,156734.83,C94991436,196928.0,40193.17,C1504370484,0.0,30968.11,0
TRANSFER,298928.98,C1295927235,63748.0,0.0,C1076496284,0.0,0.0,0
PAYMENT,7397.06,C1894028030,166985.9,159588.84,M1596267040,0.0,0.0,0
CASH_OUT,31574.65,C568731351,31574.65,0.0,C329030670,199385.83,230960.48,1
CASH_OUT,163565.97,C694897381,0.0,0.0,C13529531,287248.78,450814.75,0
PAYMENT,6901.81,C948923747,3502.0,0.0,M1284109170,0.0,0.0,0
CASH_OUT,346332.16,C1774213371,0.0,0.0,C512589163,3878770.75,4225102.91,0
CASH_OUT,334201.82,C294703473,46132.22,0.0,C883598077,941965.39,1276167.2,0
PAYMENT,58237.66,C981714385,0.0,0.0,M482578064,0.0,0.0,0
CASH_IN,188438.67,C492500336,2071.0,190509.67,C1303854095,0.0,0.0,0
PAYMENT,4596.24,C137683087,20224.56,15628.32,M1277609483,0.0,0.0,0
CASH_IN,435508.29,C1286073807,605741.25,1041249.54,C1479813516,4254939.28,4589809.68,0
CASH_OUT,51173.2,C68389555,0.0,0.0,C478791956,816655.64,867828.84,0
CASH_OUT,187269.42,C713019485,9092.0,0.0,C963800974,0.0,187269.42,0
CASH_OUT,116390.81,C691310296,20959.0,0.0,C1777271201,0.0,116390.81,0
CASH_IN,104216.31,C1174976094,6066.0,110282.31,C1609562230,16500000.0,16400000.0,0
PAYMENT,19054.47,C1868477698,89963.42,70908.95,M659162472,0.0,0.0,0
PAYMENT,10757.61,C1728795457,21943.0,11185.39,M91297676,0.0,0.0,0
TRANSFER,143572.51,C1193594519,0.0,0.0,C778507995,3203434.4,3347006.92,0
CASH_OUT,167497.29,C1580576412,0.0,0.0,C1939378466,810953.53,978450.82,0
PAYMENT,751.1,C1677037155,0.0,0.0,M1536638330,0.0,0.0,0
CASH_OUT,23344.28,C1160952065,0.0,0.0,C1020211816,96593.19,119937.47,0
CASH_OUT,234023.3,C114913712,0.0,0.0,C34449369,1250740.03,1484763.32,0
CASH_OUT,153978.62,C1307920105,0.0,0.0,C259764192,434382.61,588361.24,0
CASH_IN,70540.51,C2101858588,1995004.78,2065545.29,C40981167,286247.16,215706.65,0
CASH_OUT,135291.06,C1847103644,9932.0,0.0,C1388283017,157996.14,293287.2,0
CASH_OUT,134746.72,C111224172,102125.94,0.0,C799727461,921739.15,1056485.87,0
PAYMENT,5132.2,C1144284338,379180.74,374048.53,M1056889863,0.0,0.0,0
CASH_OUT,13703.6,C2007979342,0.0,0.0,C701855966,351512.27,657847.45,0
CASH_OUT,117874.53,C1796057349,71126.0,0.0,C1554690148,272525.85,586946.37,0
CASH_OUT,202452.97,C1699993014,0.0,0.0,C1552431935,2025316.48,2227769.45,0
CASH_OUT,76678.21,C723370212,25760.0,0.0,C1424691896,0.0,76678.21,0
CASH_OUT,24881.28,C639720696,0.0,0.0,C1673863450,101170.0,126051.28,0
PAYMENT,11320.49,C257185054,21694.0,10373.51,M1745729266,0.0,0.0,0
CASH_IN,198392.41,C963889860,2952099.51,3150491.92,C584814955,325571.57,127179.16,0
CASH_IN,224390.16,C632420912,174901.0,399291.16,C241800749,388853.72,164463.56,0
CASH_OUT,65120.61,C418986677,0.0,0.0,C1023535667,3690097.85,3755218.46,0
TRANSFER,66838.12,C1800123263,0.0,0.0,C1702391254,1448253.27,1515091.39,0
PAYMENT,4243.32,C1106560503,16186.54,11943.22,M1360737204,0.0,0.0,0
CASH_OUT,292982.53,C1815730723,19992.0,0.0,C419859643,41189.41,334171.94,0
CASH_IN,59993.63,C1577595208,16000000.0,16100000.0,C1630726650,3160693.51,3100699.88,0
CASH_OUT,277407.93,C944391420,254336.19,0.0,C1566048919,3086480.71,3363888.64,0
PAYMENT,2971.67,C260022265,12372.0,9400.33,M1969327638,0.0,0.0,0
TRANSFER,1538966.49,C877014734,0.0,0.0,C1786959028,2871021.86,4409988.35,0
TRANSFER,89721.38,C320628002,167145.29,77423.92,C1438788330,154298.3,244019.68,0
CASH_IN,93695.54,C580474514,188.0,93883.54,C2049613296,78087.0,0.0,0
PAYMENT,48861.87,C413621883,0.0,0.0,M196166387,0.0,0.0,0
CASH_OUT,160028.29,C1077647298,0.0,0.0,C1849014975,228419.67,388447.96,0
CASH_OUT,86057.27,C1327971318,8100.0,0.0,C1089094105,0.0,133550.54,0
TRANSFER,256577.36,C1571846032,0.0,0.0,C287560801,2714270.63,2970847.99,0
CASH_OUT,496230.65,C1464437553,61919.0,0.0,C631632707,0.0,7852.71,0
